case_id,prefix,expected_label,compare_func,artifact_dir,prog_a_ir_path,prog_b_ir_path,successful,correct,predicted_label,raw_output,status,exit_code,timed_out,correct_count,incorrect_count,failed_to_prove_count,error_count,headline,error,raw_output_path,result_path
goeq-ojva-0079,goeq-ojva-,inequivalent,main,dataset/cases/goeq-ojva-0079/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0079/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0079/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Timeout,"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-ojva-0079/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0079/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0082,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0082/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0082/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0082/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,alive2_error,1,False,0,0,0,1,ERROR: Unsupported type: metadata,"alive2 unresolved: 0 incorrect, 0 failed-to-prove, 1 errors",dataset/cases/goeq-ojva-0082/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0082/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0083,goeq-ojva-,inequivalent,main,dataset/cases/goeq-ojva-0083/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0083/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0083/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,alive2_error,1,False,0,0,0,1,ERROR: Unsupported type: metadata,"alive2 unresolved: 0 incorrect, 0 failed-to-prove, 1 errors",dataset/cases/goeq-ojva-0083/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0083/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0084,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0084/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0084/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0084/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,alive2_error,1,False,0,0,0,1,ERROR: Unsupported metadata: 7,"alive2 unresolved: 0 incorrect, 0 failed-to-prove, 1 errors",dataset/cases/goeq-ojva-0084/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0084/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0086,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0086/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0086/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0086/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,alive2_error,1,False,0,0,0,1,ERROR: Unsupported type: metadata,"alive2 unresolved: 0 incorrect, 0 failed-to-prove, 1 errors",dataset/cases/goeq-ojva-0086/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0086/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0090,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0090/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0090/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0090/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,True,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-ojva-0090/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0090/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0091,goeq-ojva-,inequivalent,main,dataset/cases/goeq-ojva-0091/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0091/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0091/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,False,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-ojva-0091/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0091/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0092,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0092/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0092/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0092/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Timeout,"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-ojva-0092/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0092/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0114,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0114/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0114/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0114/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,alive2_error,1,False,0,0,0,1,ERROR: Unsupported metadata: 7,"alive2 unresolved: 0 incorrect, 0 failed-to-prove, 1 errors",dataset/cases/goeq-ojva-0114/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0114/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0115,goeq-ojva-,inequivalent,main,dataset/cases/goeq-ojva-0115/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0115/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0115/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,alive2_error,1,False,0,0,0,1,ERROR: Unsupported metadata: 7,"alive2 unresolved: 0 incorrect, 0 failed-to-prove, 1 errors",dataset/cases/goeq-ojva-0115/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0115/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0122,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0122/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0122/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0122/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,True,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-ojva-0122/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0122/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0123,goeq-ojva-,inequivalent,main,dataset/cases/goeq-ojva-0123/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0123/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0123/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,False,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-ojva-0123/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0123/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0124,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0124/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0124/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0124/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Unsupported interprocedural transformation: global variable @.str.101 has different size in source and target (3 vs 2 bytes),"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-ojva-0124/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0124/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0125,goeq-ojva-,inequivalent,main,dataset/cases/goeq-ojva-0125/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0125/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0125/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,False,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-ojva-0125/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0125/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0126,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0126/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0126/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0126/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Unsupported interprocedural transformation: global variable @.str.97 has different size in source and target (2 vs 6 bytes),"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-ojva-0126/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0126/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0127,goeq-ojva-,inequivalent,main,dataset/cases/goeq-ojva-0127/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0127/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0127/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Unsupported interprocedural transformation: global variable @.str.97 has different size in source and target (2 vs 1 bytes),"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-ojva-0127/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0127/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0128,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0128/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0128/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0128/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Unsupported interprocedural transformation: global variable @.str.97 has different size in source and target (2 vs 1 bytes),"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-ojva-0128/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0128/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0130,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0130/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0130/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0130/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,True,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-ojva-0130/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0130/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0131,goeq-ojva-,inequivalent,main,dataset/cases/goeq-ojva-0131/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0131/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0131/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,False,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-ojva-0131/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0131/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0134,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0134/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0134/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0134/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,alive2_error,1,False,0,0,0,1,ERROR: Unsupported metadata: 8,"alive2 unresolved: 0 incorrect, 0 failed-to-prove, 1 errors",dataset/cases/goeq-ojva-0134/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0134/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0154,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0154/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0154/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0154/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,alive2_error,1,False,0,0,0,1,ERROR: Unsupported metadata: 7,"alive2 unresolved: 0 incorrect, 0 failed-to-prove, 1 errors",dataset/cases/goeq-ojva-0154/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0154/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0160,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0160/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0160/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0160/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Timeout,"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-ojva-0160/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0160/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0164,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0164/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0164/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0164/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Unsupported interprocedural transformation: global variable @.str.102 has different size in source and target (1 vs 2 bytes),"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-ojva-0164/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0164/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0168,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0168/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0168/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0168/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Timeout,"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-ojva-0168/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0168/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0170,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0170/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0170/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0170/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Timeout,"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-ojva-0170/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0170/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0172,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0172/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0172/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0172/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,True,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct! (syntactically equal),,dataset/cases/goeq-ojva-0172/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0172/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0174,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0174/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0174/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0174/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,True,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-ojva-0174/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0174/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0175,goeq-ojva-,inequivalent,main,dataset/cases/goeq-ojva-0175/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0175/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0175/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,False,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-ojva-0175/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0175/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0180,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0180/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0180/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0180/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Unsupported interprocedural transformation: global variable @.str.102 has different size in source and target (2 vs 3 bytes),"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-ojva-0180/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0180/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0181,goeq-ojva-,inequivalent,main,dataset/cases/goeq-ojva-0181/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0181/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0181/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,False,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-ojva-0181/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0181/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0182,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0182/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0182/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0182/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,True,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-ojva-0182/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0182/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0184,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0184/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0184/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0184/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,True,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-ojva-0184/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0184/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0185,goeq-ojva-,inequivalent,main,dataset/cases/goeq-ojva-0185/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0185/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0185/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,False,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-ojva-0185/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0185/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0186,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0186/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0186/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0186/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,True,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-ojva-0186/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0186/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0188,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0188/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0188/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0188/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,alive2_error,1,False,0,0,0,1,ERROR: Unsupported metadata: 7,"alive2 unresolved: 0 incorrect, 0 failed-to-prove, 1 errors",dataset/cases/goeq-ojva-0188/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0188/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0190,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0190/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0190/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0190/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,alive2_error,1,False,0,0,0,1,ERROR: Unsupported metadata: 7,"alive2 unresolved: 0 incorrect, 0 failed-to-prove, 1 errors",dataset/cases/goeq-ojva-0190/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0190/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0205,goeq-ojva-,inequivalent,main,dataset/cases/goeq-ojva-0205/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0205/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0205/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Unsupported interprocedural transformation: global variable @.str.101 has different size in source and target (4 vs 3 bytes),"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-ojva-0205/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0205/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0206,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0206/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0206/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0206/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,failed_to_prove,0,False,0,0,1,0,ERROR: Unsupported interprocedural transformation: global variable @.str.103 has different size in source and target (1 vs 2 bytes),"alive2 unresolved: 0 incorrect, 1 failed-to-prove, 0 errors",dataset/cases/goeq-ojva-0206/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0206/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0210,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0210/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0210/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0210/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,True,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-ojva-0210/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0210/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0211,goeq-ojva-,inequivalent,main,dataset/cases/goeq-ojva-0211/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0211/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0211/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,True,False,equivalent,equivalent,equivalent,0,False,1,0,0,0,Transformation seems to be correct!,,dataset/cases/goeq-ojva-0211/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0211/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
goeq-ojva-0212,goeq-ojva-,equivalent,main,dataset/cases/goeq-ojva-0212/artifacts/codon-llvm-release-noexc-v1,dataset/cases/goeq-ojva-0212/artifacts/codon-llvm-release-noexc-v1/prog_a/module.ll,dataset/cases/goeq-ojva-0212/artifacts/codon-llvm-release-noexc-v1/prog_b/module.ll,False,False,,failed-to-prove,alive2_error,1,False,0,0,0,1,ERROR: Unsupported metadata: 8,"alive2 unresolved: 0 incorrect, 0 failed-to-prove, 1 errors",dataset/cases/goeq-ojva-0212/artifacts/codon-llvm-release-noexc-v1/alive2-main-output.txt,dataset/cases/goeq-ojva-0212/artifacts/codon-llvm-release-noexc-v1/alive2-main-report.json
